Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,log_weight,weight_category,log_cost,cost_category,high_rating,low_rating,high_prior_purchases,is_repeat_customer,has_discount,high_discount,weight_cost_ratio,has_customer_calls
4,2,-0.04771131501848488,1.4215777095146467,-0.9612108078106715,-0.3708746086131401,0,1,-0.9172755393103584,0.5014259238356149,0.40641527244943265,0,-3.2496136229771038,-1,0,1,0,0,0,0,12.926949377759007,0
4,2,-0.04771131501848488,0.006689172101598107,-0.6074942955825069,-1.2504972113378683,1,0,-0.7532115722093806,1.2156666889896233,0.795553346466387,0,-0.9352042083175318,-1,0,1,0,0,0,0,3.0971949587172514,0
0,1,0.828376754911928,-1.4081993653114504,-1.5646095639645992,-0.3708746086131401,1,1,-0.9172755393103584,0.7980070634757639,0.5866788645599343,0,,-1,0,1,0,0,0,0,-1.4133785794776206,1
4,0,-0.04771131501848488,0.7141334408081224,-0.14974351505194097,-0.3708746086131401,2,1,-0.09695570380546925,0.49469934128707543,0.40192507711044817,0,-0.16221722801652766,-1,0,1,0,0,0,0,0.58182366150056,0
2,2,-0.04771131501848488,-0.7007550966049262,1.3067362411816779,0.5087479941115881,1,0,1.707747934305287,-0.25133981409639233,-0.2894700887959044,-1,0.8358336428685926,0,0,1,0,1,1,0,-0.10895906068898359,0
4,2,1.7044648248423406,0.7141334408081224,0.9738265826139935,0.5087479941115881,2,0,0.0671082632955086,-1.5446781859292074,,-1,0.6799740863993969,0,0,1,0,1,1,0,-0.7825804959438468,1
4,1,-1.7998874548793105,-0.7007550966049262,-1.2941204663783556,1.8281818981986804,2,0,1.707747934305287,-1.4401104026746392,,-1,,-1,0,1,0,1,1,0,4.896328434424844,0
2,2,-0.04771131501848488,1.4215777095146467,0.8905991679720724,-0.3708746086131401,1,0,-1.2454034735123143,1.081135038018834,0.7329134362330507,0,0.6368937989223433,0,0,1,0,0,0,0,0.5718478333926805,0
3,0,-0.9237993849488977,0.006689172101598107,1.1194745582373553,-0.3708746086131401,1,0,-0.42508363800742494,1.1300556383718483,0.7561481006815157,0,0.7511682080760216,0,0,1,0,0,0,0,0.5331772603638377,0
1,2,0.828376754911928,0.7141334408081224,0.14155243619478278,1.3883705968363163,0,0,-0.9172755393103584,-1.6064404438748878,,-1,0.13238912215237317,0,0,1,0,1,0,0,-1.4072419215623146,1
1,2,-0.04771131501848488,0.7141334408081224,0.26639355815766436,-0.3708746086131401,2,0,1.707747934305287,0.1595932288689276,0.14806927885284057,0,0.23617314283583427,0,0,1,0,0,1,0,0.12602182618577285,0
0,0,-0.04771131501848488,-1.4081993653114504,-0.6491080029034674,-1.2504972113378683,2,0,-0.2610196709064471,0.5937635570019293,0.46609823624257213,0,-1.047276803445487,-1,0,1,0,0,0,0,1.6921547425277446,0
1,2,-0.04771131501848488,-1.4081993653114504,0.1831661435157433,-1.2504972113378683,2,0,-1.0813395064113362,-1.1508673530874423,,-1,0.16819401766744796,0,0,1,0,0,0,0,-0.9727013905821155,0
1,0,1.7044648248423406,-0.7007550966049262,1.015440289934954,0.5087479941115881,2,1,-0.42508363800742494,-1.5703615011145398,,-1,0.7008376777008428,0,0,1,0,1,0,0,-0.7791654800972652,1
4,2,0.828376754911928,1.4215777095146467,-0.9195971004897109,-0.3708746086131401,2,0,1.707747934305287,-1.4474484927275915,,-1,-2.520705039886681,-1,0,1,0,0,1,0,-18.002441473424255,1
2,0,-0.04771131501848488,-0.7007550966049262,0.26639355815766436,1.8281818981986804,1,0,0.23117223039648643,-1.2132411185375356,,-1,0.23617314283583427,0,0,1,0,1,1,0,-0.95802849810966,0
0,2,-0.9237993849488977,0.7141334408081224,-0.773949124866349,-0.3708746086131401,2,1,1.707747934305287,-1.2517660913155344,,-1,-1.486995193832733,-1,0,1,0,0,1,0,-5.53754145200914,0
4,2,0.828376754911928,-0.7007550966049262,-0.7947559785268293,1.3883705968363163,2,0,-0.5891476051084028,0.7160650578844651,0.5400339128671936,0,-1.5835556590973576,-1,0,1,0,1,0,0,3.4888473376461713,1
3,2,-0.9237993849488977,1.4215777095146467,-1.5229958566436386,-1.2504972113378683,2,1,1.707747934305287,-1.2150756410507737,,-1,,-1,0,1,0,0,1,0,2.3232987902592654,0
3,1,0.828376754911928,-0.7007550966049262,-0.2745846370148226,1.3883705968363163,1,0,-0.7532115722093806,0.3436569876971438,0.2953949920401884,0,-0.32101087371798337,-1,0,1,0,1,0,0,0.4737382267215174,1
4,0,0.828376754911928,0.7141334408081224,-2.3552700030628495,-0.3708746086131401,2,0,-0.09695570380546925,0.5766413468783743,0.4552968546444419,0,,-1,0,1,0,0,0,0,-0.42548078654083005,1
3,2,-0.9237993849488977,1.4215777095146467,0.6825306313672698,-0.3708746086131401,2,0,-0.5891476051084028,0.4580088910223147,0.37707173166273916,0,0.5202989882356688,0,0,1,0,0,0,0,0.2722142958254045,0
0,2,0.828376754911928,0.7141334408081224,-1.1276656370945135,0.5087479941115881,1,1,-1.2454034735123143,1.1612425210968949,0.7706832975568113,0,,-1,0,1,0,1,0,0,-9.095967775864409,1
4,2,-0.04771131501848488,0.006689172101598107,0.7865648996696711,-0.3708746086131401,1,1,-0.5891476051084028,0.7013888777785607,0.5314449044385743,0,0.580294725652258,0,0,1,0,0,0,0,0.3925907633740285,0
1,1,-1.7998874548793105,1.4215777095146467,-2.0639740518161256,-1.2504972113378683,1,1,-0.7532115722093806,0.5130445664194557,0.4141238900362928,0,,-1,0,1,0,0,0,0,-0.48219650239000317,0
0,2,-0.04771131501848488,0.7141334408081224,0.5368826557439078,-1.2504972113378683,2,0,-0.42508363800742494,0.8970712791906178,0.6403112649389101,0,0.42975611534649144,0,0,1,0,0,0,0,0.5836953627122574,0
3,2,0.828376754911928,1.4215777095146467,1.5980321924284016,0.5087479941115881,1,1,-0.7532115722093806,-1.2994636766597232,,-1,0.9547543094065877,0,0,1,0,1,0,0,-0.50017227671267,1
2,0,-1.7998874548793105,-0.7007550966049262,0.6617237777067895,-0.3708746086131401,0,1,0.0671082632955086,0.6622523974961493,0.5081735486192243,0,0.5078554838883397,0,0,1,0,0,1,0,0.3985333822508517,0
4,2,0.828376754911928,-0.7007550966049262,-0.5658805882615463,1.3883705968363163,0,0,-0.09695570380546925,0.7252376704506552,0.5453648209639289,0,-0.8344356404719191,-1,0,1,0,1,0,0,1.6705948889647744,1
3,1,0.828376754911928,-0.7007550966049262,-1.1068587834340333,-1.2504972113378683,1,1,1.707747934305287,-1.2107950885198848,,-1,,-1,0,1,0,0,1,0,11.330796118106097,1
4,2,-0.9237993849488977,1.4215777095146467,0.3288141191391052,-0.3708746086131401,1,1,-0.09695570380546925,0.959445044640711,0.6726612926611564,0,0.28428690474146223,0,0,1,0,0,0,0,0.7220310431848088,0
0,2,-0.04771131501848488,-0.7007550966049262,0.7657580460091908,0.5087479941115881,0,0,0.0671082632955086,0.5833679294269137,0.45955417930409537,0,0.568580086005668,0,0,1,0,1,1,0,0.33037817992413515,0
0,1,-0.04771131501848488,0.006689172101598107,0.7657580460091908,1.8281818981986804,0,1,0.23117223039648643,1.3746586401369196,0.8648536966877255,0,0.568580086005668,0,0,1,0,1,1,0,0.7785090620109594,0
3,2,1.7044648248423406,1.4215777095146467,1.0570539972559145,0.5087479941115881,1,0,-0.9172755393103584,-1.4780238679482254,,-1,0.7212748608153022,0,0,1,0,1,0,0,-0.7185148615057707,1
2,1,-0.04771131501848488,1.4215777095146467,-1.002824515131632,-1.2504972113378683,2,1,1.707747934305287,-1.2132411185375356,,-1,,-1,0,1,0,0,1,0,429.5396066214544,0
0,2,1.7044648248423406,-0.7007550966049262,-2.3136562957418887,-0.3708746086131401,1,1,-0.09695570380546925,1.3685435650927928,0.8622752367496828,0,,-1,0,1,0,0,0,0,-1.0417820624228855,1
1,2,0.828376754911928,-1.4081993653114504,-0.9195971004897109,-1.2504972113378683,1,1,1.707747934305287,-1.2150756410507737,,-1,-2.520705039886681,-1,0,1,0,0,1,0,-15.11233610294466,1
0,2,-0.9237993849488977,0.006689172101598107,-1.0860519297735531,-1.2504972113378683,1,1,0.23117223039648643,0.26110347460143224,0.23198711119073417,0,,-1,0,1,0,0,1,0,-3.0342547260535553,0
4,0,0.828376754911928,1.4215777095146467,-0.6283011492429872,-1.2504972113378683,0,1,-0.5891476051084028,0.5815334069136757,0.4583948871027029,0,-0.9896712935400117,-1,0,1,0,0,0,0,1.564528396386773,1
2,1,-0.04771131501848488,-0.7007550966049262,-2.1263946127975664,1.8281818981986804,2,1,-0.5891476051084028,0.6182238571784364,0.48132916331743003,0,,-1,0,1,0,1,0,0,-0.5488519300025652,0
1,1,2.5805528947727536,-1.4081993653114504,2.0557829729589674,0.5087479941115881,1,0,-0.7532115722093806,-1.518383363239462,,-1,1.11703585208056,0,0,1,0,1,0,0,-0.49688848215853015,1
4,2,-0.04771131501848488,-0.7007550966049262,-0.6491080029034674,-0.3708746086131401,0,0,1.707747934305287,-1.564246426070413,,-1,-1.047276803445487,-1,0,1,0,0,1,0,-4.457914227209003,0
4,2,1.7044648248423406,0.006689172101598107,1.6604527534098423,0.5087479941115881,1,1,-0.5891476051084028,-1.1312991129462366,,-1,0.9784963163586742,0,0,1,0,1,0,0,-0.4252280411656535,1
2,2,0.828376754911928,0.7141334408081224,-0.8779833931687504,-0.3708746086131401,1,1,1.707747934305287,-1.1343566504683,,-1,-2.1035981219449607,-1,0,1,0,0,1,0,-9.296739844905936,1
3,2,1.7044648248423406,-0.7007550966049262,0.932212875293033,0.5087479941115881,1,1,0.0671082632955086,-1.514714318212986,,-1,0.6586659136196117,0,0,1,0,1,1,0,-0.7839272461028755,1
2,1,-0.9237993849488977,-1.4081993653114504,0.22477985083670385,-0.3708746086131401,0,1,-0.9172755393103584,0.8383665587670007,0.6088774375460152,0,0.20276111424357507,0,0,1,0,0,0,0,0.6845038789577357,0
1,2,-0.04771131501848488,1.4215777095146467,0.3704278264600657,1.3883705968363163,1,1,-0.5891476051084028,-1.3826286972598474,,-1,0.3151229731777705,0,0,1,0,1,0,0,-1.008902964872873,0
4,2,-0.9237993849488977,1.4215777095146467,0.22477985083670385,-1.2504972113378683,1,0,-0.42508363800742494,1.0120346900202013,0.699146493649595,0,0.20276111424357507,0,0,1,0,0,0,0,0.8262992645811682,0
0,2,-0.9237993849488977,0.7141334408081224,-0.14974351505194097,-0.3708746086131401,2,1,-1.2454034735123143,1.1673575961410216,0.77350872792533,0,-0.16221722801652766,-1,0,1,0,0,0,0,1.3729475949981538,0
4,0,-0.9237993849488977,1.4215777095146467,0.47446209476246703,-0.3708746086131401,2,1,1.707747934305287,-0.0703335927902395,-0.07292945910874815,-1,0.38829324176233615,0,0,1,0,0,1,0,-0.04770118746360184,0
1,0,-0.04771131501848488,-1.4081993653114504,-0.10812980773098044,-1.2504972113378683,1,1,0.23117223039648643,0.2763911622117492,0.24403669140217127,0,-0.11443468135391073,-1,0,1,0,0,1,0,0.30990066111367454,0
2,2,-0.9237993849488977,-0.7007550966049262,0.4328483874415065,0.5087479941115881,2,1,-0.7532115722093806,1.1471778484954034,0.764154351281226,0,0.35966434244029516,0,0,1,0,1,0,0,0.800627518270655,0
4,2,-0.04771131501848488,-0.7007550966049262,0.8489854606511119,-1.2504972113378683,1,1,1.707747934305287,-0.5876689415233655,-0.8859287123062004,-1,0.6146370890161006,0,0,1,0,0,1,0,-0.31783318691777085,0
3,2,0.828376754911928,-0.7007550966049262,1.5980321924284016,-0.3708746086131401,2,0,-0.9172755393103584,0.7759927933169075,0.5743595867446888,0,0.9547543094065877,0,0,1,0,0,0,0,0.29868482599192925,1
1,0,1.7044648248423406,1.4215777095146467,0.7033374850277501,0.5087479941115881,2,0,-0.7532115722093806,-1.2144641335463608,,-1,0.5325895529385154,0,0,1,0,1,0,0,-0.712990904163995,1
3,2,-0.9237993849488977,-0.7007550966049262,-0.44103946629866475,-0.3708746086131401,2,1,-1.0813395064113362,0.662863905000562,0.508541359820804,0,-0.5816764099270779,-1,0,1,0,0,0,0,1.1858867756032747,0
3,2,-0.04771131501848488,1.4215777095146467,-0.6699148565639477,-0.3708746086131401,1,0,1.707747934305287,-1.109896350291793,,-1,-1.1084046473882936,-1,0,1,0,0,1,0,-3.3624547252815518,0
3,2,-0.04771131501848488,0.006689172101598107,-1.8975192225322834,1.3883705968363163,2,1,-0.5891476051084028,-1.096443185194714,,-1,,-1,0,1,0,1,0,0,1.221637551228353,0
4,2,-0.04771131501848488,-0.7007550966049262,0.7865648996696711,-0.3708746086131401,1,1,-1.0813395064113362,0.8524312313684923,0.6164989554307736,0,0.580294725652258,0,0,1,0,0,0,0,0.4771342096366628,0
4,2,0.828376754911928,-0.7007550966049262,-0.8987902468292306,0.5087479941115881,1,1,0.23117223039648643,0.42254145576637936,0.3524450294874671,0,-2.290560151567332,-1,0,1,0,1,1,0,4.174908470070396,1
2,2,-0.04771131501848488,0.006689172101598107,1.4315773631445594,1.8281818981986804,2,1,-1.0813395064113362,1.0829695605320722,0.7337945488893293,0,0.8885401674004048,0,0,1,0,1,0,0,0.4453773821662645,0
0,2,-0.04771131501848488,-1.4081993653114504,0.7657580460091908,-1.2504972113378683,1,1,-0.9172755393103584,0.29290186483089153,0.25688919964015156,0,0.568580086005668,0,0,1,0,0,0,0,0.16587882212564867,0
4,2,0.828376754911928,1.4215777095146467,1.077860850916395,1.8281818981986804,1,0,-0.5891476051084028,-1.3551108595612769,,-1,0.7313389274495419,0,0,1,0,1,0,0,-0.6521663175682024,1
3,0,0.828376754911928,-0.7007550966049262,0.26639355815766436,-0.3708746086131401,1,0,1.707747934305287,0.032399667951090484,0.031885867234112804,0,0.23617314283583427,0,0,1,0,0,1,0,0.025584201484904243,1
2,2,-0.04771131501848488,1.4215777095146467,-0.6283011492429872,-1.2504972113378683,2,0,-1.2454034735123143,0.4268220082972681,0.3554495993186434,0,-0.9896712935400117,-1,0,1,0,0,0,0,1.1483005864236324,0
3,2,-0.9237993849488977,1.4215777095146467,1.2859293875211975,-1.2504972113378683,2,1,-0.42508363800742494,0.6225044097093252,0.4839708874409972,0,0.826772675797202,0,0,1,0,0,0,0,0.27232005201365944,0
0,1,-0.9237993849488977,-0.7007550966049262,-0.6491080029034674,-0.3708746086131401,2,1,0.0671082632955086,0.9722867022333773,0.6791936321409284,0,-1.047276803445487,-1,0,1,0,0,1,0,2.770900192305882,0
1,2,0.828376754911928,-1.4081993653114504,0.6409169240463092,0.5087479941115881,2,1,-0.2610196709064471,1.1526814160351175,0.7667142353176744,0,0.49525518562615606,0,0,1,0,1,0,0,0.7024617755740736,1
3,2,0.828376754911928,0.7141334408081224,-1.1068587834340333,1.8281818981986804,2,0,0.0671082632955086,0.3901315580325074,0.3293983887304961,0,,-1,0,1,0,1,1,0,-3.650907726020909,1
4,2,-0.04771131501848488,0.7141334408081224,0.20397299717622358,-0.3708746086131401,1,0,-0.7532115722093806,1.2156666889896233,0.795553346466387,0,0.18562691904062836,0,0,1,0,0,0,0,1.0097125864457308,0
4,1,1.7044648248423406,0.006689172101598107,1.951748704656566,1.3883705968363163,2,0,-0.42508363800742494,-1.4982036155938436,,-1,1.082397775965845,0,0,1,0,1,0,0,-0.5075647575385854,1
1,2,-0.9237993849488977,1.4215777095146467,-1.148472490754994,0.5087479941115881,1,1,-0.42508363800742494,1.0713509179482312,0.7282010117814662,0,,-1,0,1,0,1,0,0,-7.215821008325046,0
2,2,1.7044648248423406,0.7141334408081224,1.556418485107441,0.5087479941115881,2,1,-0.7532115722093806,-1.461513165329083,,-1,0.9386072496814131,0,0,1,0,1,0,0,-0.5717034100023958,1
4,2,-0.9237993849488977,0.7141334408081224,-0.42023261263818446,1.8281818981986804,2,0,1.707747934305287,-0.9882063569136699,-4.440194614170528,-1,-0.54512831215898,-1,0,1,0,1,1,0,-1.704487659111739,0
4,2,-0.9237993849488977,0.7141334408081224,-0.5034600272801055,-1.2504972113378683,2,0,0.0671082632955086,1.3495868324559999,0.8542394967224568,0,-0.700091289734777,-1,0,1,0,0,1,0,2.7179822503783027,0
4,2,-0.04771131501848488,-1.4081993653114504,0.620110070385829,0.5087479941115881,1,1,0.23117223039648643,1.425413763003172,0.8860021337536751,0,0.4824940916187678,0,0,1,0,1,1,0,0.8798252594428413,0
3,1,0.828376754911928,0.006689172101598107,-1.62703012494604,-0.3708746086131401,1,1,-0.2610196709064471,0.5063179838709163,0.40966825175840665,0,,-1,0,1,0,0,0,0,-0.8074858985674545,1
4,2,-0.04771131501848488,-0.7007550966049262,0.4536552411019868,-0.3708746086131401,0,1,1.707747934305287,-0.48860472580851155,-0.6706124570917052,-1,0.3740812403372698,0,0,1,0,0,1,0,-0.3361214626365672,0
0,2,-0.9237993849488977,1.4215777095146467,-0.6283011492429872,-0.3708746086131401,1,1,-0.42508363800742494,-1.471297285399686,,-1,-0.9896712935400117,-1,0,1,0,0,0,0,-3.958304639369206,0
2,2,-0.04771131501848488,-0.7007550966049262,0.12074558253430251,-0.3708746086131401,1,0,0.5593001645984421,-0.8322719432884369,-1.785411321155723,-1,0.11399416251925765,0,0,1,0,0,1,0,-0.7426055977900441,0
0,2,1.7044648248423406,-0.7007550966049262,2.0557829729589674,0.5087479941115881,2,0,-0.09695570380546925,-1.4339953276305124,,-1,1.11703585208056,0,0,1,0,1,0,0,-0.46927263497444976,1
4,2,0.828376754911928,0.7141334408081224,0.016711314231901166,-1.2504972113378683,2,0,-0.2610196709064471,0.6726480250711648,0.5144080143781248,0,0.01657321662488274,0,0,1,0,0,0,0,0.6615919540340052,1
4,2,2.5805528947727536,-1.4081993653114504,1.8893281436751252,0.5087479941115881,1,0,-0.42508363800742494,-1.5789226061763173,,-1,1.0610239988605707,0,0,1,0,1,0,0,-0.546467042738864,1
2,2,0.828376754911928,-1.4081993653114504,-2.0639740518161256,0.5087479941115881,0,0,-1.0813395064113362,1.433363360560537,0.8892743993664841,0,,-1,0,1,0,1,0,0,-1.3471788697420684,1
4,0,-0.04771131501848488,-1.4081993653114504,-1.4605752956621978,-1.2504972113378683,1,0,-0.5891476051084028,-1.4431679401967026,,-1,,-1,0,1,0,0,0,0,3.133402841595683,0
3,1,-0.04771131501848488,1.4215777095146467,0.9946334362744738,-0.3708746086131401,1,1,-0.09695570380546925,0.25193086203524206,0.22468704913653528,0,0.6904602922435389,0,0,1,0,0,0,0,0.12630434116545855,0
4,2,0.828376754911928,0.7141334408081224,0.28720041181814465,-0.3708746086131401,1,0,1.707747934305287,-0.6157982867263487,-0.9565875693300565,-1,0.2524696366292859,0,0,1,0,0,1,0,-0.4784012505531645,1
0,0,0.828376754911928,0.006689172101598107,1.244315680200237,1.3883705968363163,1,0,-1.2454034735123143,-1.2633847338993751,,-1,0.8084006552173912,0,0,1,0,1,0,0,-0.5629264835803565,1
0,2,-1.7998874548793105,1.4215777095146467,-0.3786189053172239,1.8281818981986804,1,0,1.707747934305287,-0.5876689415233655,-0.8859287123062004,-1,-0.4758107062343504,-1,0,1,0,1,1,0,-0.9457464131949153,0
4,0,-0.04771131501848488,-0.7007550966049262,-1.2316999053969149,-1.2504972113378683,2,1,-0.42508363800742494,0.8273594236875725,0.6028719869403123,0,,-1,0,1,0,0,0,0,-3.570823312466441,0
4,0,-0.9237993849488977,1.4215777095146467,-1.0236313687921121,-0.3708746086131401,1,1,-1.0813395064113362,0.5142675814282811,0.4149318774625193,0,,-1,0,1,0,0,0,0,-21.762073367495212,0
1,2,1.7044648248423406,-1.4081993653114504,0.8073717533301513,0.5087479941115881,2,1,-1.0813395064113362,-1.4113695499672434,,-1,0.5918737200190949,0,0,1,0,1,0,0,-0.7808960980864845,1
2,2,-0.9237993849488977,-0.7007550966049262,-1.2733136127178755,-0.3708746086131401,2,0,1.707747934305287,-1.0481340923461124,,-1,,-1,0,1,0,0,1,0,3.834913606839026,0
0,2,-0.9237993849488977,1.4215777095146467,1.0570539972559145,-0.3708746086131401,2,1,1.0514920659013758,-0.3944325701289591,-0.501589359891968,-1,0.7212748608153022,0,0,1,0,0,1,0,-0.19174633755610082,0
4,2,1.7044648248423406,-1.4081993653114504,0.8281786069906316,0.5087479941115881,2,1,-0.5891476051084028,-1.1539248906095056,,-1,0.6033201744902142,0,0,1,0,1,0,0,-0.6311882691314191,1
4,2,0.828376754911928,1.4215777095146467,1.077860850916395,1.3883705968363163,1,1,-0.42508363800742494,-1.0683138399917307,,-1,0.7313389274495419,0,0,1,0,1,0,0,-0.5141411849212975,1
1,2,0.828376754911928,-0.7007550966049262,0.620110070385829,1.3883705968363163,2,1,-0.9172755393103584,-1.562411903557175,,-1,0.4824940916187678,0,0,1,0,1,0,0,-0.9643862674003914,1
0,1,0.828376754911928,-1.4081993653114504,1.2027019728792765,1.3883705968363163,2,1,-1.2454034735123143,0.6543027999387845,0.5033796511511832,0,0.7896847762716571,0,0,1,0,1,0,0,0.297045541337355,1
3,2,-0.04771131501848488,1.4215777095146467,0.7033374850277501,-0.3708746086131401,1,1,-0.42508363800742494,-1.3905782948172123,,-1,0.5325895529385154,0,0,1,0,0,0,0,-0.816384484601745,0
3,0,-0.9237993849488977,-0.7007550966049262,-0.9404039541501912,-0.3708746086131401,2,1,1.707747934305287,-1.219967701086075,,-1,-2.820166051913612,-1,0,1,0,0,1,0,-20.47061484851832,0
2,2,-0.04771131501848488,0.006689172101598107,1.0986677045768751,0.5087479941115881,2,1,1.707747934305287,-0.41216628775692676,-0.5313111733873221,-1,0.741302717003831,0,0,1,0,1,1,0,-0.19639425853747824,0
4,0,-1.7998874548793105,0.006689172101598107,1.0986677045768751,-0.3708746086131401,2,0,0.23117223039648643,0.7001658627697354,0.5307258126380235,0,0.741302717003831,0,0,1,0,0,1,0,0.33362397545965955,0
4,1,0.828376754911928,-0.7007550966049262,-1.4189615883412374,-1.2504972113378683,1,0,1.707747934305287,-1.1471983080609662,,-1,,-1,0,1,0,0,1,0,2.738194478885238,1
4,1,-0.9237993849488977,0.7141334408081224,-0.17055036871242124,-0.3708746086131401,2,1,-0.5891476051084028,0.93865378949068,0.6619938092563236,0,-0.1869928929703503,-1,0,1,0,0,0,0,1.1316585770658316,0
4,2,-0.9237993849488977,1.4215777095146467,-1.314927320038836,0.5087479941115881,0,1,0.23117223039648643,0.9355962519686166,0.6604154195684523,0,,-1,0,1,0,1,1,0,-2.9708322918863983,0
3,0,0.828376754911928,-1.4081993653114504,-0.6491080029034674,-1.2504972113378683,0,1,-0.09695570380546925,1.0193727800731536,0.7027869582822008,0,-1.047276803445487,-1,0,1,0,0,0,0,2.9050898524559896,1
0,1,-1.7998874548793105,0.006689172101598107,-1.4189615883412374,-0.3708746086131401,1,0,1.707747934305287,-1.1863347883433777,,-1,,-1,0,1,0,0,1,0,2.831607530037162,0
2,0,-0.04771131501848488,0.7141334408081224,0.9946334362744738,-0.3708746086131401,2,1,-0.7532115722093806,0.577252854382787,0.4556846339883596,0,0.6904602922435389,0,0,1,0,0,0,0,0.28940297695047434,0
1,0,-0.04771131501848488,1.4215777095146467,-1.0444382224525925,-0.3708746086131401,1,1,1.707747934305287,-1.0988892152123646,,-1,,-1,0,1,0,0,1,0,24.7284691997903,0
4,0,-0.04771131501848488,1.4215777095146467,-0.4826531736196253,-1.2504972113378683,1,1,-0.42508363800742494,0.41703788822666527,0.34856869869029367,0,-0.6590417853263827,-1,0,1,0,0,0,0,0.8061089137136058,0
4,2,0.828376754911928,-1.4081993653114504,-0.6074942955825069,-0.3708746086131401,1,0,-0.9172755393103584,0.9074669067656334,0.6457761350171369,0,-0.9352042083175318,-1,0,1,0,0,0,0,2.3119839955253134,1
4,2,-0.04771131501848488,0.006689172101598107,-1.169279344415474,-0.3708746086131401,2,0,-0.7532115722093806,0.753978523158051,0.5618866493813274,0,,-1,0,1,0,0,0,0,-4.454049168027901,0
3,2,1.7044648248423406,0.7141334408081224,1.244315680200237,0.5087479941115881,1,0,0.23117223039648643,-1.4890310030276535,,-1,0.8084006552173912,0,0,1,0,1,1,0,-0.6634677180951669,1
4,0,-0.04771131501848488,-1.4081993653114504,-0.6491080029034674,-0.3708746086131401,1,1,1.707747934305287,-1.4792468829570506,,-1,-1.047276803445487,-1,0,1,0,0,1,0,-4.215675749795173,0
3,2,-0.9237993849488977,0.006689172101598107,1.077860850916395,0.5087479941115881,1,1,-0.5891476051084028,0.7020003852829734,0.5318042565218815,0,0.7313389274495419,0,0,1,0,1,0,0,0.33784764026588765,0
0,2,-0.04771131501848488,-0.7007550966049262,0.12074558253430251,-0.3708746086131401,1,1,0.23117223039648643,0.6127202896387224,0.477922374086425,0,0.11399416251925765,0,0,1,0,0,1,0,0.5467077445473393,0
4,2,-0.9237993849488977,0.006689172101598107,-1.5854164176250796,0.5087479941115881,2,1,-0.2610196709064471,1.0615667978776284,0.7234662751999574,0,,-1,0,1,0,1,0,0,-1.813353308716893,0
1,2,-0.9237993849488977,-0.7007550966049262,1.077860850916395,0.5087479941115881,1,1,-1.2454034735123143,0.6793746076197043,0.5184214667409693,0,0.7313389274495419,0,0,1,0,1,0,0,0.32695866391634504,0
3,2,0.828376754911928,0.7141334408081224,-0.29539149067530285,-1.2504972113378683,2,1,-1.0813395064113362,1.1502353860174668,0.7655773180154583,0,-0.3501129363317202,-1,0,1,0,0,0,0,1.632446061600735,1
4,0,-0.9237993849488977,1.4215777095146467,0.7241443386882302,0.5087479941115881,2,1,-0.7532115722093806,-0.5289642210997484,-0.7528212241560129,-1,0.5447308918739396,0,0,1,0,1,0,0,-0.306798108041347,0
2,2,1.7044648248423406,1.4215777095146467,0.7865648996696711,0.5087479941115881,1,0,0.23117223039648643,-1.607663458883713,,-1,0.580294725652258,0,0,1,0,1,1,0,-0.8998628928515073,1
2,2,-0.04771131501848488,-1.4081993653114504,-0.31619834433578314,-0.3708746086131401,1,1,1.707747934305287,-0.48004362074673407,-0.6540103569767073,-1,-0.38008738051017327,-1,0,1,0,0,1,0,-0.7020217292109938,0
0,0,1.7044648248423406,0.006689172101598107,1.161088265558316,0.5087479941115881,2,0,-0.09695570380546925,-1.2762263914920415,,-1,0.7706119214654114,0,0,1,0,1,0,0,-0.5905480177887732,1
3,2,0.828376754911928,0.7141334408081224,-1.4605752956621978,0.5087479941115881,1,1,-0.9172755393103584,0.23480865191168707,0.21091602035252122,0,,-1,0,1,0,1,0,0,-0.5098159934394397,1
4,2,-0.04771131501848488,0.006689172101598107,-1.169279344415474,1.8281818981986804,0,1,-0.2610196709064471,1.0291569001437564,0.7076203866581768,0,,-1,0,1,0,1,0,0,-6.079636613063817,0
2,2,-0.9237993849488977,0.006689172101598107,0.07913187521334197,-1.2504972113378683,1,1,1.707747934305287,-0.1785704210712836,-0.1967090677248908,-1,0.07615689865330479,0,0,1,0,0,1,0,-0.16547599526330423,0
4,0,-0.9237993849488977,-1.4081993653114504,0.28720041181814465,-1.2504972113378683,1,1,0.0671082632955086,0.2280820693631476,0.20545365922075778,0,0.2524696366292859,0,0,1,0,0,1,0,0.17719235269742206,0
4,2,-0.9237993849488977,0.7141334408081224,-1.2941204663783556,1.3883705968363163,2,0,1.707747934305287,-1.2805069440229302,,-1,,-1,0,1,0,1,1,0,4.353681876648768,0
1,2,0.828376754911928,0.7141334408081224,0.3704278264600657,1.8281818981986804,2,1,-0.5891476051084028,0.8194098261302076,0.59851217714435,0,0.3151229731777705,0,0,1,0,1,0,0,0.5979226416080695,1
2,2,-0.9237993849488977,0.006689172101598107,-0.7115285638849083,-0.3708746086131401,1,0,-1.2454034735123143,0.9380422819862673,0.6616783305609553,0,-1.2431592062022045,-1,0,1,0,0,0,0,3.25176833664743,0
